,teacher,available_time,available_day,subject,grade,priority,location
201540,t_10,9,10,math,g4,0,77
201551,t_10,10,10,math,g4,0,77
201562,t_10,5,11,math,g4,0,77
201573,t_10,6,11,math,g4,0,77
201584,t_10,7,11,math,g4,0,77
201595,t_10,8,11,math,g4,0,77
201606,t_10,9,11,math,g4,0,77
201617,t_10,10,11,math,g4,0,77
201628,t_10,5,13,math,g4,0,77
201639,t_10,6,13,math,g4,0,77
201650,t_10,7,13,math,g4,0,77
201661,t_10,8,13,math,g4,0,77
201672,t_10,9,13,math,g4,0,77
201683,t_10,10,13,math,g4,0,77
201694,t_10,5,17,math,g4,0,77
201705,t_10,6,17,math,g4,0,77
201716,t_10,7,17,math,g4,0,77
201727,t_10,8,17,math,g4,0,77
201738,t_10,9,17,math,g4,0,77
201749,t_10,10,17,math,g4,0,77
201760,t_10,5,19,math,g4,0,77
201771,t_10,6,19,math,g4,0,77
201782,t_10,7,19,math,g4,0,77
201793,t_10,8,19,math,g4,0,77
201804,t_10,9,19,math,g4,0,77
201815,t_10,10,19,math,g4,0,77
201826,t_10,5,22,math,g4,0,77
201837,t_10,6,22,math,g4,0,77
201848,t_10,7,22,math,g4,0,77
201859,t_10,8,22,math,g4,0,77
201870,t_10,5,33,math,g4,0,77
201881,t_10,6,33,math,g4,0,77
201892,t_10,7,33,math,g4,0,77
201903,t_10,8,33,math,g4,0,77
201914,t_10,9,33,math,g4,0,77
201925,t_10,10,33,math,g4,0,77
201936,t_10,5,35,math,g4,0,77
201947,t_10,6,35,math,g4,0,77
201958,t_10,7,35,math,g4,0,77
201969,t_10,8,35,math,g4,0,77
201980,t_10,9,35,math,g4,0,77
201991,t_10,10,35,math,g4,0,77
202002,t_10,5,7,math,g5,0,77
202013,t_10,6,7,math,g5,0,77
202024,t_10,7,7,math,g5,0,77
202035,t_10,8,7,math,g5,0,77
202046,t_10,9,7,math,g5,0,77
202057,t_10,10,7,math,g5,0,77
202068,t_10,5,9,math,g5,0,77
202079,t_10,6,9,math,g5,0,77
202090,t_10,7,9,math,g5,0,77
202101,t_10,8,9,math,g5,0,77
202112,t_10,9,9,math,g5,0,77
202123,t_10,10,9,math,g5,0,77
202134,t_10,5,10,math,g5,0,77
202145,t_10,6,10,math,g5,0,77
202156,t_10,7,10,math,g5,0,77
202167,t_10,8,10,math,g5,0,77
202178,t_10,9,10,math,g5,0,77
202189,t_10,10,10,math,g5,0,77
202200,t_10,5,11,math,g5,0,77
202211,t_10,6,11,math,g5,0,77
202222,t_10,7,11,math,g5,0,77
202233,t_10,8,11,math,g5,0,77
202244,t_10,9,11,math,g5,0,77
202255,t_10,10,11,math,g5,0,77
202266,t_10,5,13,math,g5,0,77
202277,t_10,6,13,math,g5,0,77
202288,t_10,7,13,math,g5,0,77
202299,t_10,8,13,math,g5,0,77
202310,t_10,9,13,math,g5,0,77
202321,t_10,10,13,math,g5,0,77
202332,t_10,5,17,math,g5,0,77
202343,t_10,6,17,math,g5,0,77
202354,t_10,7,17,math,g5,0,77
202365,t_10,8,17,math,g5,0,77
202376,t_10,9,17,math,g5,0,77
202387,t_10,10,17,math,g5,0,77
202398,t_10,5,19,math,g5,0,77
202409,t_10,6,19,math,g5,0,77
202420,t_10,7,19,math,g5,0,77
202431,t_10,8,19,math,g5,0,77
202442,t_10,9,19,math,g5,0,77
202453,t_10,10,19,math,g5,0,77
202464,t_10,5,22,math,g5,0,77
202475,t_10,6,22,math,g5,0,77
202486,t_10,7,22,math,g5,0,77
202497,t_10,8,22,math,g5,0,77
202508,t_10,5,33,math,g5,0,77
202519,t_10,6,33,math,g5,0,77
202530,t_10,7,33,math,g5,0,77
202541,t_10,8,33,math,g5,0,77
202552,t_10,9,33,math,g5,0,77
202563,t_10,10,33,math,g5,0,77
202574,t_10,5,35,math,g5,0,77
202585,t_10,6,35,math,g5,0,77
202596,t_10,7,35,math,g5,0,77
202607,t_10,8,35,math,g5,0,77
202618,t_10,9,35,math,g5,0,77
202629,t_10,10,35,math,g5,0,77
202640,t_10,5,7,english,g1,0,77
202651,t_10,6,7,english,g1,0,77
202662,t_10,7,7,english,g1,0,77
202673,t_10,8,7,english,g1,0,77
202684,t_10,9,7,english,g1,0,77
202695,t_10,10,7,english,g1,0,77
202706,t_10,5,9,english,g1,0,77
202717,t_10,6,9,english,g1,0,77
202728,t_10,7,9,english,g1,0,77
202739,t_10,8,9,english,g1,0,77
202750,t_10,9,9,english,g1,0,77
202761,t_10,10,9,english,g1,0,77
202772,t_10,5,10,english,g1,0,77
202783,t_10,6,10,english,g1,0,77
202794,t_10,7,10,english,g1,0,77
202805,t_10,8,10,english,g1,0,77
202816,t_10,9,10,english,g1,0,77
202827,t_10,10,10,english,g1,0,77
202838,t_10,5,11,english,g1,0,77
202849,t_10,6,11,english,g1,0,77
202860,t_10,7,11,english,g1,0,77
202871,t_10,8,11,english,g1,0,77
202882,t_10,9,11,english,g1,0,77
202893,t_10,10,11,english,g1,0,77
202904,t_10,5,13,english,g1,0,77
202915,t_10,6,13,english,g1,0,77
202926,t_10,7,13,english,g1,0,77
202937,t_10,8,13,english,g1,0,77
202948,t_10,9,13,english,g1,0,77
202959,t_10,10,13,english,g1,0,77
202970,t_10,5,17,english,g1,0,77
202981,t_10,6,17,english,g1,0,77
202992,t_10,7,17,english,g1,0,77
203003,t_10,8,17,english,g1,0,77
203014,t_10,9,17,english,g1,0,77
203025,t_10,10,17,english,g1,0,77
203036,t_10,5,19,english,g1,0,77
203047,t_10,6,19,english,g1,0,77
203058,t_10,7,19,english,g1,0,77
203069,t_10,8,19,english,g1,0,77
203080,t_10,9,19,english,g1,0,77
203091,t_10,10,19,english,g1,0,77
203102,t_10,5,22,english,g1,0,77
203113,t_10,6,22,english,g1,0,77
203124,t_10,7,22,english,g1,0,77
203135,t_10,8,22,english,g1,0,77
203146,t_10,5,33,english,g1,0,77
203157,t_10,6,33,english,g1,0,77
203168,t_10,7,33,english,g1,0,77
203179,t_10,8,33,english,g1,0,77
203190,t_10,9,33,english,g1,0,77
203201,t_10,10,33,english,g1,0,77
203212,t_10,5,35,english,g1,0,77
203223,t_10,6,35,english,g1,0,77
203234,t_10,7,35,english,g1,0,77
203245,t_10,8,35,english,g1,0,77
203256,t_10,9,35,english,g1,0,77
203267,t_10,10,35,english,g1,0,77
203278,t_10,5,7,english,g2,0,77
203289,t_10,6,7,english,g2,0,77
203300,t_10,7,7,english,g2,0,77
203311,t_10,8,7,english,g2,0,77
203322,t_10,9,7,english,g2,0,77
203333,t_10,10,7,english,g2,0,77
203344,t_10,5,9,english,g2,0,77
203355,t_10,6,9,english,g2,0,77
203366,t_10,7,9,english,g2,0,77
203377,t_10,8,9,english,g2,0,77
203388,t_10,9,9,english,g2,0,77
203399,t_10,10,9,english,g2,0,77
203410,t_10,5,10,english,g2,0,77
203421,t_10,6,10,english,g2,0,77
203432,t_10,7,10,english,g2,0,77
203443,t_10,8,10,english,g2,0,77
203454,t_10,9,10,english,g2,0,77
203465,t_10,10,10,english,g2,0,77
203476,t_10,5,11,english,g2,0,77
203487,t_10,6,11,english,g2,0,77
203498,t_10,7,11,english,g2,0,77
203509,t_10,8,11,english,g2,0,77
203520,t_10,9,11,english,g2,0,77
203531,t_10,10,11,english,g2,0,77
203542,t_10,5,13,english,g2,0,77
203553,t_10,6,13,english,g2,0,77
203564,t_10,7,13,english,g2,0,77
203575,t_10,8,13,english,g2,0,77
203586,t_10,9,13,english,g2,0,77
203597,t_10,10,13,english,g2,0,77
203608,t_10,5,17,english,g2,0,77
203619,t_10,6,17,english,g2,0,77
203630,t_10,7,17,english,g2,0,77
203641,t_10,8,17,english,g2,0,77
203652,t_10,9,17,english,g2,0,77
203663,t_10,10,17,english,g2,0,77
203674,t_10,5,19,english,g2,0,77
203685,t_10,6,19,english,g2,0,77
203696,t_10,7,19,english,g2,0,77
203707,t_10,8,19,english,g2,0,77
203718,t_10,9,19,english,g2,0,77
203729,t_10,10,19,english,g2,0,77
203740,t_10,5,22,english,g2,0,77
203751,t_10,6,22,english,g2,0,77
203762,t_10,7,22,english,g2,0,77
203773,t_10,8,22,english,g2,0,77
203784,t_10,5,33,english,g2,0,77
203795,t_10,6,33,english,g2,0,77
203806,t_10,7,33,english,g2,0,77
203817,t_10,8,33,english,g2,0,77
203828,t_10,9,33,english,g2,0,77
203839,t_10,10,33,english,g2,0,77
203850,t_10,5,35,english,g2,0,77
203861,t_10,6,35,english,g2,0,77
203872,t_10,7,35,english,g2,0,77
203883,t_10,8,35,english,g2,0,77
203894,t_10,9,35,english,g2,0,77
203905,t_10,10,35,english,g2,0,77
203916,t_10,5,7,english,g3,0,77
203927,t_10,6,7,english,g3,0,77
203938,t_10,7,7,english,g3,0,77
203949,t_10,8,7,english,g3,0,77
203960,t_10,9,7,english,g3,0,77
203971,t_10,10,7,english,g3,0,77
203982,t_10,5,9,english,g3,0,77
203993,t_10,6,9,english,g3,0,77
204004,t_10,7,9,english,g3,0,77
204015,t_10,8,9,english,g3,0,77
204026,t_10,9,9,english,g3,0,77
204037,t_10,10,9,english,g3,0,77
204048,t_10,5,10,english,g3,0,77
204059,t_10,6,10,english,g3,0,77
204070,t_10,7,10,english,g3,0,77
204081,t_10,8,10,english,g3,0,77
204092,t_10,9,10,english,g3,0,77
204103,t_10,10,10,english,g3,0,77
204114,t_10,5,11,english,g3,0,77
204125,t_10,6,11,english,g3,0,77
204136,t_10,7,11,english,g3,0,77
204147,t_10,8,11,english,g3,0,77
204158,t_10,9,11,english,g3,0,77
204169,t_10,10,11,english,g3,0,77
204180,t_10,5,13,english,g3,0,77
204191,t_10,6,13,english,g3,0,77
204202,t_10,7,13,english,g3,0,77
204213,t_10,8,13,english,g3,0,77
204224,t_10,9,13,english,g3,0,77
204235,t_10,10,13,english,g3,0,77
204246,t_10,5,17,english,g3,0,77
204257,t_10,6,17,english,g3,0,77
204268,t_10,7,17,english,g3,0,77
204279,t_10,8,17,english,g3,0,77
204290,t_10,9,17,english,g3,0,77
204301,t_10,10,17,english,g3,0,77
204312,t_10,5,19,english,g3,0,77
204323,t_10,6,19,english,g3,0,77
204334,t_10,7,19,english,g3,0,77
204345,t_10,8,19,english,g3,0,77
204356,t_10,9,19,english,g3,0,77
204367,t_10,10,19,english,g3,0,77
204378,t_10,5,22,english,g3,0,77
204389,t_10,6,22,english,g3,0,77
204400,t_10,7,22,english,g3,0,77
204411,t_10,8,22,english,g3,0,77
204422,t_10,5,33,english,g3,0,77
204433,t_10,6,33,english,g3,0,77
204444,t_10,7,33,english,g3,0,77
204455,t_10,8,33,english,g3,0,77
204466,t_10,9,33,english,g3,0,77
204477,t_10,10,33,english,g3,0,77
204488,t_10,5,35,english,g3,0,77
204499,t_10,6,35,english,g3,0,77
204510,t_10,7,35,english,g3,0,77
204521,t_10,8,35,english,g3,0,77
204532,t_10,9,35,english,g3,0,77
204543,t_10,10,35,english,g3,0,77
204554,t_10,5,7,english,g4,0,77
204565,t_10,6,7,english,g4,0,77
204576,t_10,7,7,english,g4,0,77
204587,t_10,8,7,english,g4,0,77
204598,t_10,9,7,english,g4,0,77
204609,t_10,10,7,english,g4,0,77
204620,t_10,5,9,english,g4,0,77
204631,t_10,6,9,english,g4,0,77
204642,t_10,7,9,english,g4,0,77
204653,t_10,8,9,english,g4,0,77
204664,t_10,9,9,english,g4,0,77
204675,t_10,10,9,english,g4,0,77
204686,t_10,5,10,english,g4,0,77
204697,t_10,6,10,english,g4,0,77
204708,t_10,7,10,english,g4,0,77
204719,t_10,8,10,english,g4,0,77
204730,t_10,9,10,english,g4,0,77
204741,t_10,10,10,english,g4,0,77
204752,t_10,5,11,english,g4,0,77
204763,t_10,6,11,english,g4,0,77
204774,t_10,7,11,english,g4,0,77
204785,t_10,8,11,english,g4,0,77
204796,t_10,9,11,english,g4,0,77
204807,t_10,10,11,english,g4,0,77
204818,t_10,5,13,english,g4,0,77
204829,t_10,6,13,english,g4,0,77
204840,t_10,7,13,english,g4,0,77
204851,t_10,8,13,english,g4,0,77
204862,t_10,9,13,english,g4,0,77
204873,t_10,10,13,english,g4,0,77
204884,t_10,5,17,english,g4,0,77
204895,t_10,6,17,english,g4,0,77
204906,t_10,7,17,english,g4,0,77
204917,t_10,8,17,english,g4,0,77
204928,t_10,9,17,english,g4,0,77
204939,t_10,10,17,english,g4,0,77
204950,t_10,5,19,english,g4,0,77
204961,t_10,6,19,english,g4,0,77
204972,t_10,7,19,english,g4,0,77
204983,t_10,8,19,english,g4,0,77
204994,t_10,9,19,english,g4,0,77
205005,t_10,10,19,english,g4,0,77
205016,t_10,5,22,english,g4,0,77
205027,t_10,6,22,english,g4,0,77
205038,t_10,7,22,english,g4,0,77
205049,t_10,8,22,english,g4,0,77
205060,t_10,5,33,english,g4,0,77
205071,t_10,6,33,english,g4,0,77
205082,t_10,7,33,english,g4,0,77
205093,t_10,8,33,english,g4,0,77
205104,t_10,9,33,english,g4,0,77
205115,t_10,10,33,english,g4,0,77
205126,t_10,5,35,english,g4,0,77
205137,t_10,6,35,english,g4,0,77
205148,t_10,7,35,english,g4,0,77
205159,t_10,8,35,english,g4,0,77
205170,t_10,9,35,english,g4,0,77
205181,t_10,10,35,english,g4,0,77
205192,t_10,5,7,english,g5,0,77
205203,t_10,6,7,english,g5,0,77
205214,t_10,7,7,english,g5,0,77
205225,t_10,8,7,english,g5,0,77
205236,t_10,9,7,english,g5,0,77
205247,t_10,10,7,english,g5,0,77
205258,t_10,5,9,english,g5,0,77
205269,t_10,6,9,english,g5,0,77
205280,t_10,7,9,english,g5,0,77
205291,t_10,8,9,english,g5,0,77
205302,t_10,9,9,english,g5,0,77
205313,t_10,10,9,english,g5,0,77
205324,t_10,5,10,english,g5,0,77
205335,t_10,6,10,english,g5,0,77
205346,t_10,7,10,english,g5,0,77
205357,t_10,8,10,english,g5,0,77
205368,t_10,9,10,english,g5,0,77
205379,t_10,10,10,english,g5,0,77
205390,t_10,5,11,english,g5,0,77
205401,t_10,6,11,english,g5,0,77
205412,t_10,7,11,english,g5,0,77
205423,t_10,8,11,english,g5,0,77
205434,t_10,9,11,english,g5,0,77
205445,t_10,10,11,english,g5,0,77
205456,t_10,5,13,english,g5,0,77
205467,t_10,6,13,english,g5,0,77
205478,t_10,7,13,english,g5,0,77
205489,t_10,8,13,english,g5,0,77
205500,t_10,9,13,english,g5,0,77
205511,t_10,10,13,english,g5,0,77
205522,t_10,5,17,english,g5,0,77
205533,t_10,6,17,english,g5,0,77
205544,t_10,7,17,english,g5,0,77
205555,t_10,8,17,english,g5,0,77
205566,t_10,9,17,english,g5,0,77
205577,t_10,10,17,english,g5,0,77
205588,t_10,5,19,english,g5,0,77
205599,t_10,6,19,english,g5,0,77
205610,t_10,7,19,english,g5,0,77
205621,t_10,8,19,english,g5,0,77
205632,t_10,9,19,english,g5,0,77
205643,t_10,10,19,english,g5,0,77
205654,t_10,5,22,english,g5,0,77
205665,t_10,6,22,english,g5,0,77
205676,t_10,7,22,english,g5,0,77
205687,t_10,8,22,english,g5,0,77
205698,t_10,5,33,english,g5,0,77
205709,t_10,6,33,english,g5,0,77
205720,t_10,7,33,english,g5,0,77
205731,t_10,8,33,english,g5,0,77
205742,t_10,9,33,english,g5,0,77
205753,t_10,10,33,english,g5,0,77
205764,t_10,5,35,english,g5,0,77
205775,t_10,6,35,english,g5,0,77
205786,t_10,7,35,english,g5,0,77
205797,t_10,8,35,english,g5,0,77
205808,t_10,9,35,english,g5,0,77
205819,t_10,10,35,english,g5,0,77
205830,t_10,5,7,math,g6,0,77
205841,t_10,6,7,math,g6,0,77
205852,t_10,7,7,math,g6,0,77
205863,t_10,8,7,math,g6,0,77
205874,t_10,9,7,math,g6,0,77
205885,t_10,10,7,math,g6,0,77
205896,t_10,5,9,math,g6,0,77
205907,t_10,6,9,math,g6,0,77
205918,t_10,7,9,math,g6,0,77
205929,t_10,8,9,math,g6,0,77
205940,t_10,9,9,math,g6,0,77
205951,t_10,10,9,math,g6,0,77
205962,t_10,5,10,math,g6,0,77
205973,t_10,6,10,math,g6,0,77
205984,t_10,7,10,math,g6,0,77
205995,t_10,8,10,math,g6,0,77
206006,t_10,9,10,math,g6,0,77
206017,t_10,10,10,math,g6,0,77
206028,t_10,5,11,math,g6,0,77
206039,t_10,6,11,math,g6,0,77
206050,t_10,7,11,math,g6,0,77
206061,t_10,8,11,math,g6,0,77
206072,t_10,9,11,math,g6,0,77
206083,t_10,10,11,math,g6,0,77
206094,t_10,5,13,math,g6,0,77
206105,t_10,6,13,math,g6,0,77
206116,t_10,7,13,math,g6,0,77
206127,t_10,8,13,math,g6,0,77
206138,t_10,9,13,math,g6,0,77
206149,t_10,10,13,math,g6,0,77
206160,t_10,5,17,math,g6,0,77
206171,t_10,6,17,math,g6,0,77
206182,t_10,7,17,math,g6,0,77
206193,t_10,8,17,math,g6,0,77
206204,t_10,9,17,math,g6,0,77
206215,t_10,10,17,math,g6,0,77
206226,t_10,5,19,math,g6,0,77
206237,t_10,6,19,math,g6,0,77
206248,t_10,7,19,math,g6,0,77
206259,t_10,8,19,math,g6,0,77
206270,t_10,9,19,math,g6,0,77
206281,t_10,10,19,math,g6,0,77
206292,t_10,5,22,math,g6,0,77
206303,t_10,6,22,math,g6,0,77
206314,t_10,7,22,math,g6,0,77
206325,t_10,8,22,math,g6,0,77
206336,t_10,5,33,math,g6,0,77
206347,t_10,6,33,math,g6,0,77
206358,t_10,7,33,math,g6,0,77
206369,t_10,8,33,math,g6,0,77
206380,t_10,9,33,math,g6,0,77
206391,t_10,10,33,math,g6,0,77
206402,t_10,5,35,math,g6,0,77
206413,t_10,6,35,math,g6,0,77
206424,t_10,7,35,math,g6,0,77
206435,t_10,8,35,math,g6,0,77
206446,t_10,9,35,math,g6,0,77
206457,t_10,10,35,math,g6,0,77
206468,t_10,5,7,math,g7,0,77
206479,t_10,6,7,math,g7,0,77
206490,t_10,7,7,math,g7,0,77
206501,t_10,8,7,math,g7,0,77
206512,t_10,9,7,math,g7,0,77
206523,t_10,10,7,math,g7,0,77
206534,t_10,5,9,math,g7,0,77
206545,t_10,6,9,math,g7,0,77
206556,t_10,7,9,math,g7,0,77
206567,t_10,8,9,math,g7,0,77
206578,t_10,9,9,math,g7,0,77
206589,t_10,10,9,math,g7,0,77
206600,t_10,5,10,math,g7,0,77
206611,t_10,6,10,math,g7,0,77
206622,t_10,7,10,math,g7,0,77
206633,t_10,8,10,math,g7,0,77
206644,t_10,9,10,math,g7,0,77
206655,t_10,10,10,math,g7,0,77
206666,t_10,5,11,math,g7,0,77
206677,t_10,6,11,math,g7,0,77
206688,t_10,7,11,math,g7,0,77
206699,t_10,8,11,math,g7,0,77
206710,t_10,9,11,math,g7,0,77
206721,t_10,10,11,math,g7,0,77
206732,t_10,5,13,math,g7,0,77
206743,t_10,6,13,math,g7,0,77
206754,t_10,7,13,math,g7,0,77
206765,t_10,8,13,math,g7,0,77
206776,t_10,9,13,math,g7,0,77
206787,t_10,10,13,math,g7,0,77
206798,t_10,5,17,math,g7,0,77
206809,t_10,6,17,math,g7,0,77
206820,t_10,7,17,math,g7,0,77
206831,t_10,8,17,math,g7,0,77
206842,t_10,9,17,math,g7,0,77
206853,t_10,10,17,math,g7,0,77
206864,t_10,5,19,math,g7,0,77
206875,t_10,6,19,math,g7,0,77
206886,t_10,7,19,math,g7,0,77
206897,t_10,8,19,math,g7,0,77
206908,t_10,9,19,math,g7,0,77
206919,t_10,10,19,math,g7,0,77
206930,t_10,5,22,math,g7,0,77
206941,t_10,6,22,math,g7,0,77
206952,t_10,7,22,math,g7,0,77
206963,t_10,8,22,math,g7,0,77
206974,t_10,5,33,math,g7,0,77
206985,t_10,6,33,math,g7,0,77
206996,t_10,7,33,math,g7,0,77
207007,t_10,8,33,math,g7,0,77
207018,t_10,9,33,math,g7,0,77
207029,t_10,10,33,math,g7,0,77
207040,t_10,5,35,math,g7,0,77
207051,t_10,6,35,math,g7,0,77
207062,t_10,7,35,math,g7,0,77
207073,t_10,8,35,math,g7,0,77
207084,t_10,9,35,math,g7,0,77
207095,t_10,10,35,math,g7,0,77
207106,t_10,5,7,math,g8,0,77
207117,t_10,6,7,math,g8,0,77
207128,t_10,7,7,math,g8,0,77
207139,t_10,8,7,math,g8,0,77
207150,t_10,9,7,math,g8,0,77
207161,t_10,10,7,math,g8,0,77
207172,t_10,5,9,math,g8,0,77
207183,t_10,6,9,math,g8,0,77
207194,t_10,7,9,math,g8,0,77
207205,t_10,8,9,math,g8,0,77
207216,t_10,9,9,math,g8,0,77
207227,t_10,10,9,math,g8,0,77
207238,t_10,5,10,math,g8,0,77
207249,t_10,6,10,math,g8,0,77
207260,t_10,7,10,math,g8,0,77
207271,t_10,8,10,math,g8,0,77
207282,t_10,9,10,math,g8,0,77
207293,t_10,10,10,math,g8,0,77
207304,t_10,5,11,math,g8,0,77
207315,t_10,6,11,math,g8,0,77
207326,t_10,7,11,math,g8,0,77
207337,t_10,8,11,math,g8,0,77
207348,t_10,9,11,math,g8,0,77
207359,t_10,10,11,math,g8,0,77
207370,t_10,5,13,math,g8,0,77
207381,t_10,6,13,math,g8,0,77
207392,t_10,7,13,math,g8,0,77
207403,t_10,8,13,math,g8,0,77
207414,t_10,9,13,math,g8,0,77
207425,t_10,10,13,math,g8,0,77
207436,t_10,5,17,math,g8,0,77
207447,t_10,6,17,math,g8,0,77
207458,t_10,7,17,math,g8,0,77
207469,t_10,8,17,math,g8,0,77
207480,t_10,9,17,math,g8,0,77
207491,t_10,10,17,math,g8,0,77
207502,t_10,5,19,math,g8,0,77
207513,t_10,6,19,math,g8,0,77
207524,t_10,7,19,math,g8,0,77
207535,t_10,8,19,math,g8,0,77
207546,t_10,9,19,math,g8,0,77
207557,t_10,10,19,math,g8,0,77
207568,t_10,5,22,math,g8,0,77
207579,t_10,6,22,math,g8,0,77
207590,t_10,7,22,math,g8,0,77
207601,t_10,8,22,math,g8,0,77
207612,t_10,5,33,math,g8,0,77
207623,t_10,6,33,math,g8,0,77
207634,t_10,7,33,math,g8,0,77
207645,t_10,8,33,math,g8,0,77
207656,t_10,9,33,math,g8,0,77
207667,t_10,10,33,math,g8,0,77
207678,t_10,5,35,math,g8,0,77
207689,t_10,6,35,math,g8,0,77
207700,t_10,7,35,math,g8,0,77
207711,t_10,8,35,math,g8,0,77
207722,t_10,9,35,math,g8,0,77
207733,t_10,10,35,math,g8,0,77
207744,t_10,5,7,math,g9,0,77
207755,t_10,6,7,math,g9,0,77
207766,t_10,7,7,math,g9,0,77
207777,t_10,8,7,math,g9,0,77
207788,t_10,9,7,math,g9,0,77
207799,t_10,10,7,math,g9,0,77
207810,t_10,5,9,math,g9,0,77
207821,t_10,6,9,math,g9,0,77
207832,t_10,7,9,math,g9,0,77
207843,t_10,8,9,math,g9,0,77
207854,t_10,9,9,math,g9,0,77
207865,t_10,10,9,math,g9,0,77
207876,t_10,5,10,math,g9,0,77
207887,t_10,6,10,math,g9,0,77
207898,t_10,7,10,math,g9,0,77
207909,t_10,8,10,math,g9,0,77
207920,t_10,9,10,math,g9,0,77
207931,t_10,10,10,math,g9,0,77
207942,t_10,5,11,math,g9,0,77
207953,t_10,6,11,math,g9,0,77
207964,t_10,7,11,math,g9,0,77
207975,t_10,8,11,math,g9,0,77
207986,t_10,9,11,math,g9,0,77
207997,t_10,10,11,math,g9,0,77
208008,t_10,5,13,math,g9,0,77
208019,t_10,6,13,math,g9,0,77
208030,t_10,7,13,math,g9,0,77
208041,t_10,8,13,math,g9,0,77
208052,t_10,9,13,math,g9,0,77
208063,t_10,10,13,math,g9,0,77
208074,t_10,5,17,math,g9,0,77
208085,t_10,6,17,math,g9,0,77
208096,t_10,7,17,math,g9,0,77
208107,t_10,8,17,math,g9,0,77
208118,t_10,9,17,math,g9,0,77
208129,t_10,10,17,math,g9,0,77
208140,t_10,5,19,math,g9,0,77
208151,t_10,6,19,math,g9,0,77
208162,t_10,7,19,math,g9,0,77
208173,t_10,8,19,math,g9,0,77
208184,t_10,9,19,math,g9,0,77
208195,t_10,10,19,math,g9,0,77
208206,t_10,5,22,math,g9,0,77
208217,t_10,6,22,math,g9,0,77
208228,t_10,7,22,math,g9,0,77
208239,t_10,8,22,math,g9,0,77
208250,t_10,5,33,math,g9,0,77
208261,t_10,6,33,math,g9,0,77
208272,t_10,7,33,math,g9,0,77
208283,t_10,8,33,math,g9,0,77
208294,t_10,9,33,math,g9,0,77
208305,t_10,10,33,math,g9,0,77
208316,t_10,5,35,math,g9,0,77
208327,t_10,6,35,math,g9,0,77
208338,t_10,7,35,math,g9,0,77
208349,t_10,8,35,math,g9,0,77
208360,t_10,9,35,math,g9,0,77
208371,t_10,10,35,math,g9,0,77
208382,t_10,5,7,english,g6,0,77
208393,t_10,6,7,english,g6,0,77
208404,t_10,7,7,english,g6,0,77
208415,t_10,8,7,english,g6,0,77
208426,t_10,9,7,english,g6,0,77
208437,t_10,10,7,english,g6,0,77
208448,t_10,5,9,english,g6,0,77
208459,t_10,6,9,english,g6,0,77
208470,t_10,7,9,english,g6,0,77
208481,t_10,8,9,english,g6,0,77
208492,t_10,9,9,english,g6,0,77
208503,t_10,10,9,english,g6,0,77
208514,t_10,5,10,english,g6,0,77
208525,t_10,6,10,english,g6,0,77
208536,t_10,7,10,english,g6,0,77
208547,t_10,8,10,english,g6,0,77
208558,t_10,9,10,english,g6,0,77
208569,t_10,10,10,english,g6,0,77
208580,t_10,5,11,english,g6,0,77
208591,t_10,6,11,english,g6,0,77
208602,t_10,7,11,english,g6,0,77
208613,t_10,8,11,english,g6,0,77
208624,t_10,9,11,english,g6,0,77
208635,t_10,10,11,english,g6,0,77
208646,t_10,5,13,english,g6,0,77
208657,t_10,6,13,english,g6,0,77
208668,t_10,7,13,english,g6,0,77
208679,t_10,8,13,english,g6,0,77
208690,t_10,9,13,english,g6,0,77
208701,t_10,10,13,english,g6,0,77
208712,t_10,5,17,english,g6,0,77
208723,t_10,6,17,english,g6,0,77
208734,t_10,7,17,english,g6,0,77
208745,t_10,8,17,english,g6,0,77
208756,t_10,9,17,english,g6,0,77
208767,t_10,10,17,english,g6,0,77
208778,t_10,5,19,english,g6,0,77
208789,t_10,6,19,english,g6,0,77
208800,t_10,7,19,english,g6,0,77
208811,t_10,8,19,english,g6,0,77
208822,t_10,9,19,english,g6,0,77
208833,t_10,10,19,english,g6,0,77
208844,t_10,5,22,english,g6,0,77
208855,t_10,6,22,english,g6,0,77
208866,t_10,7,22,english,g6,0,77
208877,t_10,8,22,english,g6,0,77
208888,t_10,5,33,english,g6,0,77
208899,t_10,6,33,english,g6,0,77
208910,t_10,7,33,english,g6,0,77
208921,t_10,8,33,english,g6,0,77
208932,t_10,9,33,english,g6,0,77
208943,t_10,10,33,english,g6,0,77
208954,t_10,5,35,english,g6,0,77
208965,t_10,6,35,english,g6,0,77
208976,t_10,7,35,english,g6,0,77
208987,t_10,8,35,english,g6,0,77
208998,t_10,9,35,english,g6,0,77
209009,t_10,10,35,english,g6,0,77
209020,t_10,5,7,english,g7,0,77
209031,t_10,6,7,english,g7,0,77
209042,t_10,7,7,english,g7,0,77
209053,t_10,8,7,english,g7,0,77
209064,t_10,9,7,english,g7,0,77
209075,t_10,10,7,english,g7,0,77
209086,t_10,5,9,english,g7,0,77
209097,t_10,6,9,english,g7,0,77
209108,t_10,7,9,english,g7,0,77
209119,t_10,8,9,english,g7,0,77
209130,t_10,9,9,english,g7,0,77
209141,t_10,10,9,english,g7,0,77
209152,t_10,5,10,english,g7,0,77
209163,t_10,6,10,english,g7,0,77
209174,t_10,7,10,english,g7,0,77
209185,t_10,8,10,english,g7,0,77
209196,t_10,9,10,english,g7,0,77
209207,t_10,10,10,english,g7,0,77
